osmid,y,x,street_count,highway,geometry
249089378,-22.9337875,-43.2402774,3,,POINT (-43.2402774 -22.9337875)
249090196,-22.9331456,-43.2416318,3,,POINT (-43.2416318 -22.9331456)
249090197,-22.9345644,-43.2429478,3,,POINT (-43.2429478 -22.9345644)
249090199,-22.9385096,-43.2471883,3,,POINT (-43.2471883 -22.9385096)
267094738,-22.9233647,-43.2499813,4,,POINT (-43.2499813 -22.9233647)
267094752,-22.9261105,-43.2483571,4,,POINT (-43.2483571 -22.9261105)
279560170,-22.923066,-43.2311703,4,,POINT (-43.2311703 -22.923066)
279560327,-22.9223118,-43.2299342,3,,POINT (-43.2299342 -22.9223118)
279561929,-22.9203678,-43.2225573,3,,POINT (-43.2225573 -22.9203678)
279563623,-22.9198673,-43.2153888,3,,POINT (-43.2153888 -22.9198673)
299285589,-22.9087304,-43.178425,4,,POINT (-43.178425 -22.9087304)
299285593,-22.9119258,-43.1758047,3,,POINT (-43.1758047 -22.9119258)
299285704,-22.9122069,-43.1763044,4,,POINT (-43.1763044 -22.9122069)
299286156,-22.9097781,-43.1777242,3,,POINT (-43.1777242 -22.9097781)
299609586,-22.9096288,-43.1765729,3,,POINT (-43.1765729 -22.9096288)
299610027,-22.9137452,-43.1787118,4,,POINT (-43.1787118 -22.9137452)
299610045,-22.9103506,-43.1774038,4,,POINT (-43.1774038 -22.9103506)
299610412,-22.9068083,-43.1810947,3,,POINT (-43.1810947 -22.9068083)
299610459,-22.9135241,-43.1787321,4,,POINT (-43.1787321 -22.9135241)
299610714,-22.9138295,-43.1814286,3,,POINT (-43.1814286 -22.9138295)
299610716,-22.9100986,-43.1830586,4,,POINT (-43.1830586 -22.9100986)
299610781,-22.9101105,-43.1826536,3,,POINT (-43.1826536 -22.9101105)
299610916,-22.912987,-43.1772388,3,,POINT (-43.1772388 -22.912987)
299611084,-22.9120083,-43.1738547,4,,POINT (-43.1738547 -22.9120083)
299611091,-22.9109865,-43.17446,4,,POINT (-43.17446 -22.9109865)
299611210,-22.909045,-43.1751889,4,,POINT (-43.1751889 -22.909045)
299611211,-22.9077772,-43.1756596,4,,POINT (-43.1756596 -22.9077772)
299611212,-22.9076459,-43.1757125,4,,POINT (-43.1757125 -22.9076459)
299611243,-22.9064162,-43.1759869,3,,POINT (-43.1759869 -22.9064162)
299611297,-22.9117711,-43.1785525,3,,POINT (-43.1785525 -22.9117711)
299615317,-22.9477243,-43.1816322,4,,POINT (-43.1816322 -22.9477243)
301668182,-22.9338783,-43.1805579,3,,POINT (-43.1805579 -22.9338783)
301668291,-22.9355901,-43.1797344,3,,POINT (-43.1797344 -22.9355901)
301668623,-22.9063815,-43.1787591,3,crossing,POINT (-43.1787591 -22.9063815)
302979914,-22.9026639,-43.1743754,3,,POINT (-43.1743754 -22.9026639)
302979915,-22.9010828,-43.1753916,1,,POINT (-43.1753916 -22.9010828)
302980033,-22.9026115,-43.1840205,4,,POINT (-43.1840205 -22.9026115)
302980034,-22.9027698,-43.1839527,4,,POINT (-43.1839527 -22.9027698)
302980035,-22.9028952,-43.1838984,4,,POINT (-43.1838984 -22.9028952)
302980036,-22.9030579,-43.1838328,4,,POINT (-43.1838328 -22.9030579)
302980037,-22.9045387,-43.1831946,4,traffic_signals,POINT (-43.1831946 -22.9045387)
302980086,-22.9068934,-43.182017,3,,POINT (-43.182017 -22.9068934)
302981219,-22.9345027,-43.1772348,4,,POINT (-43.1772348 -22.9345027)
302981257,-22.9373696,-43.1835485,3,,POINT (-43.1835485 -22.9373696)
302981363,-22.9357772,-43.1771909,3,,POINT (-43.1771909 -22.9357772)
302981364,-22.9411238,-43.1787631,3,,POINT (-43.1787631 -22.9411238)
302981499,-22.934402,-43.1821699,3,,POINT (-43.1821699 -22.934402)
302981501,-22.9340011,-43.1807894,3,,POINT (-43.1807894 -22.9340011)
302981502,-22.9335806,-43.1799999,3,,POINT (-43.1799999 -22.9335806)
302981503,-22.9329111,-43.179232,3,,POINT (-43.179232 -22.9329111)
302981523,-22.9339349,-43.1798077,3,,POINT (-43.1798077 -22.9339349)
302981524,-22.934321,-43.180612,3,,POINT (-43.180612 -22.934321)
302981527,-22.9351495,-43.1814977,3,,POINT (-43.1814977 -22.9351495)
302981542,-22.9350245,-43.178427,3,,POINT (-43.178427 -22.9350245)
302981544,-22.9398955,-43.1794386,4,mini_roundabout,POINT (-43.1794386 -22.9398955)
302981545,-22.9361263,-43.1772662,3,,POINT (-43.1772662 -22.9361263)
302981547,-22.9367251,-43.1741131,3,,POINT (-43.1741131 -22.9367251)
302981548,-22.936827,-43.1757082,3,,POINT (-43.1757082 -22.936827)
305084264,-22.9064143,-43.1823441,4,,POINT (-43.1823441 -22.9064143)
305084269,-22.9064838,-43.1794731,3,,POINT (-43.1794731 -22.9064838)
305084308,-22.9057844,-43.1826507,4,,POINT (-43.1826507 -22.9057844)
305084309,-22.9059931,-43.1831566,3,,POINT (-43.1831566 -22.9059931)
305084310,-22.9062163,-43.1839071,4,,POINT (-43.1839071 -22.9062163)
305084311,-22.9063588,-43.1846668,3,,POINT (-43.1846668 -22.9063588)
305084322,-22.9051774,-43.1804189,3,,POINT (-43.1804189 -22.9051774)
305084338,-22.904887,-43.1809495,3,,POINT (-43.1809495 -22.904887)
305084763,-22.9038578,-43.1814557,4,,POINT (-43.1814557 -22.9038578)
305084765,-22.9048671,-43.1840131,3,,POINT (-43.1840131 -22.9048671)
305084767,-22.9057322,-43.1861972,3,,POINT (-43.1861972 -22.9057322)
305084768,-22.9061203,-43.1871836,3,,POINT (-43.1871836 -22.9061203)
305084773,-22.9017205,-43.176284,3,,POINT (-43.176284 -22.9017205)
305084774,-22.9022662,-43.1775967,4,,POINT (-43.1775967 -22.9022662)
305084775,-22.9026721,-43.178598,4,,POINT (-43.178598 -22.9026721)
305084776,-22.9034656,-43.1805022,4,,POINT (-43.1805022 -22.9034656)
305084805,-22.8995049,-43.1905378,4,,POINT (-43.1905378 -22.8995049)
305084806,-22.9005808,-43.1899833,4,,POINT (-43.1899833 -22.9005808)
305084809,-22.9082915,-43.1860387,3,,POINT (-43.1860387 -22.9082915)
305084834,-22.9090497,-43.1887568,4,,POINT (-43.1887568 -22.9090497)
305084853,-22.9051599,-43.1909233,4,,POINT (-43.1909233 -22.9051599)
305084854,-22.9050601,-43.1910554,4,,POINT (-43.1910554 -22.9050601)
305084855,-22.9049599,-43.1912792,3,,POINT (-43.1912792 -22.9049599)
305084860,-22.9040719,-43.1904924,3,,POINT (-43.1904924 -22.9040719)
305084872,-22.9101745,-43.1915144,4,,POINT (-43.1915144 -22.9101745)
305084873,-22.9105899,-43.1922806,3,,POINT (-43.1922806 -22.9105899)
305084927,-22.9090112,-43.1918577,4,,POINT (-43.1918577 -22.9090112)
305084967,-22.9081597,-43.1855917,3,,POINT (-43.1855917 -22.9081597)
305084968,-22.9070568,-43.1858703,3,,POINT (-43.1858703 -22.9070568)
305084975,-22.9020809,-43.1788244,4,,POINT (-43.1788244 -22.9020809)
305084976,-22.9027798,-43.1809605,3,,POINT (-43.1809605 -22.9027798)
305084977,-22.9030634,-43.1818623,1,,POINT (-43.1818623 -22.9030634)
305084981,-22.9017691,-43.177838,3,,POINT (-43.177838 -22.9017691)
305084982,-22.9013418,-43.176484,3,,POINT (-43.176484 -22.9013418)
305084989,-22.9031323,-43.1784314,4,,POINT (-43.1784314 -22.9031323)
305084990,-22.9040241,-43.1801293,4,,POINT (-43.1801293 -22.9040241)
305085001,-22.9019502,-43.1761468,3,,POINT (-43.1761468 -22.9019502)
305085002,-22.9026018,-43.1773993,4,,POINT (-43.1773993 -22.9026018)
305085012,-22.9050355,-43.1751037,3,,POINT (-43.1751037 -22.9050355)
321222668,-22.9434354,-43.2076539,1,turning_circle,POINT (-43.2076539 -22.9434354)
321222686,-22.9416784,-43.2047561,3,,POINT (-43.2047561 -22.9416784)
321222745,-22.9427997,-43.2062928,3,,POINT (-43.2062928 -22.9427997)
321222763,-22.942244,-43.2062214,3,,POINT (-43.2062214 -22.942244)
321231539,-22.9411637,-43.2023428,3,,POINT (-43.2023428 -22.9411637)
321231551,-22.9403634,-43.1997733,3,,POINT (-43.1997733 -22.9403634)
321231570,-22.9427898,-43.2044126,3,,POINT (-43.2044126 -22.9427898)
321231621,-22.9447747,-43.2041314,3,,POINT (-43.2041314 -22.9447747)
321231691,-22.9396551,-43.2046693,3,,POINT (-43.2046693 -22.9396551)
321231709,-22.9400406,-43.2074784,1,,POINT (-43.2074784 -22.9400406)
321231718,-22.9398585,-43.2049723,3,,POINT (-43.2049723 -22.9398585)
327445350,-22.9335746,-43.1773292,3,,POINT (-43.1773292 -22.9335746)
327506783,-22.9331379,-43.184167,3,,POINT (-43.184167 -22.9331379)
327507102,-22.9333337,-43.1853417,3,,POINT (-43.1853417 -22.9333337)
327507113,-22.9310947,-43.1858138,3,,POINT (-43.1858138 -22.9310947)
327508389,-22.9351441,-43.1842748,3,,POINT (-43.1842748 -22.9351441)
327508470,-22.935103,-43.1841633,3,,POINT (-43.1841633 -22.935103)
327511570,-22.9333509,-43.1847844,3,,POINT (-43.1847844 -22.9333509)
327514225,-22.9347029,-43.1844366,3,,POINT (-43.1844366 -22.9347029)
327520969,-22.9333347,-43.1845595,4,,POINT (-43.1845595 -22.9333347)
329635530,-22.9351827,-43.2012325,3,,POINT (-43.2012325 -22.9351827)
330948173,-22.929646,-43.1815301,1,turning_circle,POINT (-43.1815301 -22.929646)
330948214,-22.930322,-43.1776504,3,,POINT (-43.1776504 -22.930322)
330960870,-22.9314096,-43.1824766,2,,POINT (-43.1824766 -22.9314096)
330961068,-22.9300463,-43.1891877,3,,POINT (-43.1891877 -22.9300463)
330961101,-22.9290008,-43.1893399,3,,POINT (-43.1893399 -22.9290008)
330961116,-22.9289156,-43.1903172,1,turning_circle,POINT (-43.1903172 -22.9289156)
331096856,-22.9329688,-43.1838777,3,,POINT (-43.1838777 -22.9329688)
331096863,-22.9324922,-43.1839916,1,,POINT (-43.1839916 -22.9324922)
331096870,-22.9315606,-43.1865196,3,,POINT (-43.1865196 -22.9315606)
331096876,-22.9313201,-43.1859213,1,,POINT (-43.1859213 -22.9313201)
331096883,-22.9338348,-43.1864553,3,,POINT (-43.1864553 -22.9338348)
331096893,-22.9327973,-43.1876849,1,,POINT (-43.1876849 -22.9327973)
331107706,-22.9375927,-43.1928939,1,turning_circle,POINT (-43.1928939 -22.9375927)
331107713,-22.9393664,-43.1961312,3,,POINT (-43.1961312 -22.9393664)
331107829,-22.9393299,-43.1983354,1,,POINT (-43.1983354 -22.9393299)
331107830,-22.9369944,-43.1988507,1,turning_circle,POINT (-43.1988507 -22.9369944)
331107831,-22.9357241,-43.1931835,3,,POINT (-43.1931835 -22.9357241)
331107836,-22.9369641,-43.1950128,1,,POINT (-43.1950128 -22.9369641)
331107847,-22.9403162,-43.1985803,3,,POINT (-43.1985803 -22.9403162)
331107849,-22.9417913,-43.1993855,3,,POINT (-43.1993855 -22.9417913)
331107850,-22.9413448,-43.1992789,1,,POINT (-43.1992789 -22.9413448)
331107851,-22.9417967,-43.1992422,3,,POINT (-43.1992422 -22.9417967)
331107859,-22.9431918,-43.1995605,1,,POINT (-43.1995605 -22.9431918)
331107860,-22.9403901,-43.1983696,3,,POINT (-43.1983696 -22.9403901)
331107883,-22.942812,-43.1986043,1,,POINT (-43.1986043 -22.942812)
331107885,-22.9409677,-43.1984825,3,,POINT (-43.1984825 -22.9409677)
331107887,-22.9409921,-43.1980834,3,,POINT (-43.1980834 -22.9409921)
331107891,-22.942092,-43.1979029,1,,POINT (-43.1979029 -22.942092)
331107894,-22.9385005,-43.194357,3,,POINT (-43.194357 -22.9385005)
331107895,-22.939412,-43.194522,1,,POINT (-43.194522 -22.939412)
331107896,-22.9386392,-43.193763,3,,POINT (-43.193763 -22.9386392)
331107897,-22.9395182,-43.1938514,1,turning_circle,POINT (-43.1938514 -22.9395182)
331107898,-22.9363719,-43.1882074,3,,POINT (-43.1882074 -22.9363719)
331107904,-22.9430239,-43.1916318,3,,POINT (-43.1916318 -22.9430239)
331107905,-22.9384147,-43.1915655,3,,POINT (-43.1915655 -22.9384147)
331107907,-22.940808,-43.1915449,3,,POINT (-43.1915449 -22.940808)
331107909,-22.9401148,-43.190889,3,,POINT (-43.190889 -22.9401148)
331107913,-22.9378456,-43.1904397,3,,POINT (-43.1904397 -22.9378456)
331107918,-22.9390579,-43.1895517,3,,POINT (-43.1895517 -22.9390579)
331107942,-22.9402938,-43.1904128,3,,POINT (-43.1904128 -22.9402938)
331107980,-22.9361712,-43.1848231,3,,POINT (-43.1848231 -22.9361712)
331107984,-22.9335525,-43.1829814,3,,POINT (-43.1829814 -22.9335525)
331107985,-22.9328495,-43.1836762,3,,POINT (-43.1836762 -22.9328495)
331107986,-22.9344631,-43.1843014,3,,POINT (-43.1843014 -22.9344631)
331107989,-22.9342691,-43.1838427,3,,POINT (-43.1838427 -22.9342691)
331107991,-22.9332466,-43.1809111,3,,POINT (-43.1809111 -22.9332466)
331107992,-22.9358845,-43.183923,3,,POINT (-43.183923 -22.9358845)
331107993,-22.9354425,-43.1829169,1,,POINT (-43.1829169 -22.9354425)
331107994,-22.9342454,-43.1804571,3,,POINT (-43.1804571 -22.9342454)
331385855,-22.8991849,-43.177243,5,,POINT (-43.177243 -22.8991849)
331385956,-22.9030696,-43.1771215,4,,POINT (-43.1771215 -22.9030696)
331385957,-22.9027599,-43.1765276,3,,POINT (-43.1765276 -22.9027599)
331385958,-22.9023962,-43.1758533,3,,POINT (-43.1758533 -22.9023962)
331386136,-22.9045597,-43.1754114,4,,POINT (-43.1754114 -22.9045597)
331386137,-22.9049805,-43.1761303,4,,POINT (-43.1761303 -22.9049805)
331386138,-22.9057794,-43.1774427,4,,POINT (-43.1774427 -22.9057794)
331658028,-22.9259239,-43.1784866,3,,POINT (-43.1784866 -22.9259239)
331658357,-22.9112522,-43.1934563,4,,POINT (-43.1934563 -22.9112522)
331658359,-22.9130313,-43.1913395,4,,POINT (-43.1913395 -22.9130313)
331658360,-22.9145952,-43.1894164,3,,POINT (-43.1894164 -22.9145952)
331658399,-22.9126077,-43.1901917,4,,POINT (-43.1901917 -22.9126077)
331658400,-22.9118389,-43.188791,3,,POINT (-43.188791 -22.9118389)
331658559,-22.9114611,-43.2018282,3,,POINT (-43.2018282 -22.9114611)
331658635,-22.9138385,-43.2008553,3,,POINT (-43.2008553 -22.9138385)
331658638,-22.9143117,-43.1970721,3,,POINT (-43.1970721 -22.9143117)
331658639,-22.9141461,-43.1961527,3,,POINT (-43.1961527 -22.9141461)
331658725,-22.9112574,-43.2007487,3,,POINT (-43.2007487 -22.9112574)
331658726,-22.9126731,-43.2007678,4,,POINT (-43.2007678 -22.9126731)
331658752,-22.9111475,-43.2001546,4,,POINT (-43.2001546 -22.9111475)
331658754,-22.9125594,-43.2001171,4,,POINT (-43.2001171 -22.9125594)
331658804,-22.9092486,-43.2003057,4,,POINT (-43.2003057 -22.9092486)
331658808,-22.9124297,-43.1994317,4,,POINT (-43.1994317 -22.9124297)
331658809,-22.914334,-43.1994444,3,,POINT (-43.1994444 -22.914334)
331658857,-22.9123123,-43.1988363,4,,POINT (-43.1988363 -22.9123123)
331658859,-22.9145107,-43.1984701,3,,POINT (-43.1984701 -22.9145107)
331658889,-22.9122197,-43.1983173,4,,POINT (-43.1983173 -22.9122197)
331658891,-22.91319,-43.1982288,3,,POINT (-43.1982288 -22.91319)
331658908,-22.9121483,-43.1979344,3,,POINT (-43.1979344 -22.9121483)
331658909,-22.9131808,-43.1977393,3,,POINT (-43.1977393 -22.9131808)
331659007,-22.9084352,-43.1976144,3,,POINT (-43.1976144 -22.9084352)
331659101,-22.9077426,-43.1952778,3,,POINT (-43.1952778 -22.9077426)
331659102,-22.9074149,-43.1941942,4,,POINT (-43.1941942 -22.9074149)
331659196,-22.9129578,-43.2023594,3,,POINT (-43.2023594 -22.9129578)
331661511,-22.9137333,-43.2047492,3,,POINT (-43.2047492 -22.9137333)
331661643,-22.9134887,-43.2082977,4,,POINT (-43.2082977 -22.9134887)
331661645,-22.9131818,-43.2075754,3,,POINT (-43.2075754 -22.9131818)
331661799,-22.9127817,-43.2062714,3,,POINT (-43.2062714 -22.9127817)
331662245,-22.9102314,-43.2239897,3,,POINT (-43.2239897 -22.9102314)
331662251,-22.9093258,-43.225358,3,,POINT (-43.225358 -22.9093258)
332235373,-22.9122182,-43.1884988,3,,POINT (-43.1884988 -22.9122182)
332235585,-22.9121127,-43.1887622,3,,POINT (-43.1887622 -22.9121127)
332235605,-22.914416,-43.1896444,3,,POINT (-43.1896444 -22.914416)
332235606,-22.9126415,-43.1845275,5,,POINT (-43.1845275 -22.9126415)
332235607,-22.9122322,-43.1832712,4,,POINT (-43.1832712 -22.9122322)
332235821,-22.914937,-43.1884788,3,,POINT (-43.1884788 -22.914937)
332235822,-22.9139397,-43.1882654,4,,POINT (-43.1882654 -22.9139397)
332235824,-22.9122887,-43.1882765,3,,POINT (-43.1882765 -22.9122887)
332235827,-22.9149743,-43.1883785,3,,POINT (-43.1883785 -22.9149743)
332235992,-22.9175472,-43.1882918,3,,POINT (-43.1882918 -22.9175472)
332235996,-22.9150327,-43.1880226,3,,POINT (-43.1880226 -22.9150327)
332236201,-22.9136873,-43.1905275,3,,POINT (-43.1905275 -22.9136873)
332236202,-22.9130923,-43.1882692,4,,POINT (-43.1882692 -22.9130923)
332236203,-22.9123505,-43.1860669,3,,POINT (-43.1860669 -22.9123505)
332236299,-22.9114138,-43.1911218,5,,POINT (-43.1911218 -22.9114138)
332236481,-22.9120437,-43.1927069,3,,POINT (-43.1927069 -22.9120437)
332236567,-22.9103031,-43.1883039,4,,POINT (-43.1883039 -22.9103031)
332236665,-22.9079946,-43.1850245,4,,POINT (-43.1850245 -22.9079946)
332236666,-22.909258,-43.1845011,4,,POINT (-43.1845011 -22.909258)
332236667,-22.9129303,-43.182979,4,,POINT (-43.182979 -22.9129303)
332236668,-22.9141392,-43.1824933,4,,POINT (-43.1824933 -22.9141392)
332236702,-22.9104159,-43.184019,4,,POINT (-43.184019 -22.9104159)
332236964,-22.9109723,-43.1929695,4,,POINT (-43.1929695 -22.9109723)
332237211,-22.9232291,-43.1894441,3,,POINT (-43.1894441 -22.9232291)
332237215,-22.923453,-43.1907151,3,,POINT (-43.1907151 -22.923453)
332237217,-22.9222153,-43.1905707,3,,POINT (-43.1905707 -22.9222153)
332237220,-22.9209491,-43.1898019,3,,POINT (-43.1898019 -22.9209491)
332237224,-22.91917,-43.190696,3,,POINT (-43.190696 -22.91917)
332237225,-22.9189578,-43.190691,3,,POINT (-43.190691 -22.9189578)
332238171,-22.9126905,-43.1933938,3,,POINT (-43.1933938 -22.9126905)
332238273,-22.9161951,-43.1932542,3,,POINT (-43.1932542 -22.9161951)
332238285,-22.9165347,-43.1933627,1,,POINT (-43.1933627 -22.9165347)
332238287,-22.91555,-43.1932976,3,,POINT (-43.1932976 -22.91555)
332238290,-22.915063,-43.1926183,3,,POINT (-43.1926183 -22.915063)
332517903,-22.9118862,-43.1822878,4,,POINT (-43.1822878 -22.9118862)
332518917,-22.9031381,-43.1807397,3,,POINT (-43.1807397 -22.9031381)
334898210,-22.9413076,-43.1766808,3,,POINT (-43.1766808 -22.9413076)
335713801,-22.9349739,-43.1743732,3,,POINT (-43.1743732 -22.9349739)
338511044,-22.9037701,-43.1796303,3,,POINT (-43.1796303 -22.9037701)
338511523,-22.9036865,-43.1782228,3,,POINT (-43.1782228 -22.9036865)
338739479,-22.9206661,-43.1761237,3,,POINT (-43.1761237 -22.9206661)
338739482,-22.9206108,-43.1746307,3,traffic_signals,POINT (-43.1746307 -22.9206108)
338740594,-22.9215094,-43.1764486,3,,POINT (-43.1764486 -22.9215094)
338740595,-22.9216814,-43.1762876,2,,POINT (-43.1762876 -22.9216814)
338741277,-22.9203237,-43.176012,3,,POINT (-43.176012 -22.9203237)
338741278,-22.9199444,-43.1764727,4,,POINT (-43.1764727 -22.9199444)
338741279,-22.9196294,-43.1768497,3,,POINT (-43.1768497 -22.9196294)
338752760,-22.9222393,-43.1730868,3,,POINT (-43.1730868 -22.9222393)
338757205,-22.9068226,-43.2396802,3,,POINT (-43.2396802 -22.9068226)
338757208,-22.9096405,-43.2369287,3,,POINT (-43.2369287 -22.9096405)
338757214,-22.9109656,-43.2251006,3,,POINT (-43.2251006 -22.9109656)
338757552,-22.9028467,-43.2485242,4,,POINT (-43.2485242 -22.9028467)
338757554,-22.9051568,-43.2441463,3,,POINT (-43.2441463 -22.9051568)
338757556,-22.9062797,-43.2427906,3,,POINT (-43.2427906 -22.9062797)
338757634,-22.9060719,-43.2414269,3,,POINT (-43.2414269 -22.9060719)
338757638,-22.9054492,-43.2414718,3,,POINT (-43.2414718 -22.9054492)
338757808,-22.9089192,-43.2254196,3,,POINT (-43.2254196 -22.9089192)
338758108,-22.9101985,-43.2323771,3,,POINT (-43.2323771 -22.9101985)
339520043,-22.9068071,-43.1845741,4,,POINT (-43.1845741 -22.9068071)
339520044,-22.9078085,-43.1843233,3,,POINT (-43.1843233 -22.9078085)
339538072,-22.913854,-43.1801467,3,,POINT (-43.1801467 -22.913854)
339538073,-22.9144321,-43.1795217,3,,POINT (-43.1795217 -22.9144321)
340333289,-22.9142712,-43.2189661,4,,POINT (-43.2189661 -22.9142712)
340333293,-22.9163985,-43.2268973,3,,POINT (-43.2268973 -22.9163985)
340333296,-22.9163225,-43.228714,4,,POINT (-43.228714 -22.9163225)
340480515,-22.9401711,-43.1784593,3,,POINT (-43.1784593 -22.9401711)
340480563,-22.9399912,-43.1795177,3,,POINT (-43.1795177 -22.9399912)
342956089,-22.9031823,-43.1752472,3,,POINT (-43.1752472 -22.9031823)
342989918,-22.9020985,-43.1814105,4,,POINT (-43.1814105 -22.9020985)
342989928,-22.9022368,-43.181316,4,,POINT (-43.181316 -22.9022368)
342989935,-22.901965,-43.1814932,4,,POINT (-43.1814932 -22.901965)
342989945,-22.9018191,-43.181578,4,,POINT (-43.181578 -22.9018191)
343074869,-22.9025237,-43.1827455,3,,POINT (-43.1827455 -22.9025237)
343074870,-22.9028803,-43.1832903,3,traffic_signals,POINT (-43.1832903 -22.9028803)
343077257,-22.9023532,-43.1832157,3,traffic_signals,POINT (-43.1832157 -22.9023532)
343081175,-22.9040298,-43.1884183,4,,POINT (-43.1884183 -22.9040298)
343081177,-22.9041868,-43.1883525,3,,POINT (-43.1883525 -22.9041868)
343083661,-22.9045429,-43.1899944,3,,POINT (-43.1899944 -22.9045429)
343087593,-22.9084082,-43.2006394,4,,POINT (-43.2006394 -22.9084082)
343087594,-22.9081069,-43.2007551,3,,POINT (-43.2007551 -22.9081069)
343094532,-22.9075471,-43.1979759,4,,POINT (-43.1979759 -22.9075471)
343094945,-22.9092662,-43.2043543,3,,POINT (-43.2043543 -22.9092662)
343094946,-22.9095734,-43.2042338,3,,POINT (-43.2042338 -22.9095734)
343995102,-22.9417997,-43.1884922,3,,POINT (-43.1884922 -22.9417997)
343995988,-22.9412369,-43.1896827,3,,POINT (-43.1896827 -22.9412369)
343996645,-22.9461893,-43.1931612,1,,POINT (-43.1931612 -22.9461893)
344372491,-22.8964876,-43.1967115,3,,POINT (-43.1967115 -22.8964876)
344376519,-22.9365069,-43.1990911,3,,POINT (-43.1990911 -22.9365069)
344376531,-22.9361804,-43.1990059,3,,POINT (-43.1990059 -22.9361804)
344376590,-22.9307231,-43.2018618,3,,POINT (-43.2018618 -22.9307231)
344376593,-22.9295813,-43.2021073,3,,POINT (-43.2021073 -22.9295813)
344376595,-22.9254704,-43.2052651,3,,POINT (-43.2052651 -22.9254704)
344539781,-22.9433075,-43.1818451,3,,POINT (-43.1818451 -22.9433075)
